Date,Open,High,Low,Close,Adj Close,Volume,Z-Score
2014-05-21,21.565357,21.667856,21.502144,21.653929,19.398819,196859600,-0.7130313142019419
2014-05-22,21.664286,21.780357,21.575,21.688213,19.429537,200760000,-0.7122167851314228
2014-05-23,21.6875,21.954643,21.659643,21.933214,19.649014,232209600,-0.7063960856244834
2014-05-27,21.995714,22.352142,21.986786,22.34393,20.016958,348866000,-0.696638367218805
2014-05-28,22.357857,22.493929,22.277857,22.286072,19.96513,315481600,-0.6980129388363362
2014-05-29,22.423214,22.745358,22.420357,22.692142,20.328909,376474000,-0.6883655613645501
2014-05-30,22.785,23.006071,22.460714,22.607143,20.252764,564020800,-0.6903849590557105
2014-06-02,22.64143,22.6725,22.232143,22.451786,20.11359,369350800,-0.6940759199375973
2014-06-03,22.445,22.812143,22.4375,22.769285,20.39802,292709200,-0.6865328143126925
2014-06-04,22.765715,23.13893,22.718214,23.029285,20.630947,335482000,-0.6803557611695604
2014-06-05,23.078571,23.191786,22.950357,23.119642,20.711887,303805600,-0.6782090749020947
2014-06-06,23.210714,23.259287,23.016787,23.05607,20.65494,349938400,-0.6797194089171378
2014-06-09,23.175,23.47,22.9375,23.425,20.985445,301660000,-0.6709544417146266
2014-06-10,23.6825,23.7625,23.3925,23.5625,21.10863,251108000,-0.6676877156676883
2014-06-11,23.5325,23.69,23.3675,23.465,21.021282,182724000,-0.6700041049320439
2014-06-12,23.51,23.53,22.975,23.0725,20.669659,218996000,-0.6793290693670153
2014-06-13,23.05,23.11,22.72,22.82,20.443457,218100000,-0.685327945692051
2014-06-16,22.8775,23.1875,22.8625,23.05,20.6495,142244000,-0.6798636451358561
2014-06-17,23.0775,23.175,22.95,23.02,20.62263,118904000,-0.6805763524082412
2014-06-18,23.0675,23.0725,22.8375,23.045,20.645018,134056000,-0.679982414576403
2014-06-19,23.0725,23.075,22.835,22.965,20.573355,142112000,-0.6818830428270165
2014-06-20,22.9625,23.1375,22.725,22.7275,20.360592,403592000,-0.6875255202013077
2014-06-23,22.83,22.905,22.65,22.7075,20.342672,174776000,-0.6880006885925991
2014-06-24,22.6875,22.935,22.5475,22.57,20.219494,156144000,-0.6912674146395373
2014-06-25,22.5525,22.675,22.4125,22.59,20.237408,147476000,-0.690792246248246
2014-06-26,22.5925,22.7625,22.45,22.725,20.35835,130516000,-0.6875849275788571
2014-06-27,22.705,23.0,22.6925,22.995,20.600227,256116000,-0.6811702902400795
2014-06-30,23.025,23.4325,23.0225,23.2325,20.812992,197929200,-0.6755278128657882
2014-07-01,23.38,23.5175,23.2825,23.38,20.945133,152892000,-0.6720235479377562
2014-07-02,23.4675,23.515,23.2725,23.37,20.936176,113860000,-0.67226108681885
2014-07-03,23.4175,23.525,23.3,23.5075,21.059355,91567200,-0.6689944060864637
2014-07-07,23.535,23.9975,23.525,23.9925,21.493843,225872000,-0.6574718218276835
2014-07-08,24.0675,24.2,23.48,23.8375,21.354984,260888000,-0.6611543088883637
2014-07-09,23.86,23.9875,23.69,23.8475,21.363945,145744000,-0.660916724692718
2014-07-10,23.44,23.8875,23.38,23.76,21.285563,158744000,-0.6629955297614278
2014-07-11,23.84,23.9725,23.715,23.805,21.325872,136072000,-0.6619264235382982
2014-07-14,23.965,24.2225,23.9125,24.1125,21.601347,171240000,-0.6546209021090391
2014-07-15,24.2,24.2125,23.7575,23.83,21.348278,181911600,-0.66133248570646
2014-07-16,24.2425,24.275,23.685,23.695,21.227335,213585200,-0.6645398043758488
2014-07-17,23.7575,23.82,23.1425,23.2725,20.848825,229192000,-0.6745775213977574
2014-07-18,23.405,23.685,23.255,23.6075,21.148943,199952000,-0.6666186094445586
2014-07-21,23.7475,23.75,23.43,23.485,21.039202,156316000,-0.6695289365407524
2014-07-22,23.67,23.7225,23.53,23.68,21.213896,220788000,-0.6648961580120414
2014-07-23,23.855,24.47,23.7925,24.2975,21.767084,371672000,-0.6502256624614219
2014-07-24,24.26,24.33,24.105,24.2575,21.731253,182916000,-0.6511759992440046
2014-07-25,24.2125,24.46,24.16,24.4175,21.874586,173876000,-0.6473747427427775
2014-07-28,24.455,24.81,24.3875,24.755,22.176937,221272000,-0.6393564687265813
2014-07-29,24.8325,24.86,24.5625,24.595,22.033598,172572000,-0.6431577252278085
2014-07-30,24.61,24.675,24.4175,24.5375,21.982088,132040000,-0.6445237777095812
2014-07-31,24.29,24.3625,23.8325,23.9,21.41098,227372000,-0.6596694416514921
2014-08-01,23.725,24.155,23.7025,24.0325,21.529682,194044000,-0.6565215303596527
2014-08-04,24.0925,24.145,23.7925,23.8975,21.40874,159832000,-0.6597288490290415
2014-08-05,23.84,23.92,23.59,23.78,21.303474,223732000,-0.6625203613701365
2014-08-06,23.6875,23.87,23.6775,23.74,21.267643,154232000,-0.6634706981527192
2014-08-07,23.7325,23.9875,23.525,23.62,21.265394,186844000,-0.6663216178713636
2014-08-08,23.565,23.705,23.32,23.685,21.323914,167460000,-0.6647773885714945
2014-08-11,23.8175,24.02,23.71,23.9975,21.605259,146340000,-0.6573530523871366
2014-08-12,24.01,24.22,23.9025,23.9925,21.600756,135180000,-0.6574718218276835
2014-08-13,24.0375,24.31,24.01,24.31,21.886602,127664000,-0.6499287162027787
2014-08-14,24.3325,24.3925,24.2,24.375,21.94513,112464000,-0.6483844415883577
2014-08-15,24.475,24.5475,24.215,24.495,22.053167,195804000,-0.6455334765551615
2014-08-18,24.6225,24.8425,24.495,24.79,22.318756,190288000,-0.6385249013845454
2014-08-19,24.8525,25.17,24.83,25.1325,22.627115,277596000,-0.6303878579278024
2014-08-20,25.11,25.2725,24.9875,25.1425,22.63612,210796000,-0.6301502737321567
2014-08-21,25.1425,25.235,25.0275,25.145,22.638369,133912000,-0.6300908663546073
2014-08-22,25.0725,25.3675,25.0475,25.33,22.804928,176736000,-0.625695672021542
2014-08-25,25.4475,25.5425,25.32,25.385,22.854443,161080000,-0.6243889816027667
2014-08-26,25.355,25.375,25.215,25.2225,22.70814,132608000,-0.6282496454815432
2014-08-27,25.255,25.6425,25.175,25.5325,22.98724,209476000,-0.6208847166747347
2014-08-28,25.3975,25.695,25.39,25.5625,23.01425,273840000,-0.6201719640877976
2014-08-29,25.715,25.725,25.55,25.625,23.070522,178380000,-0.6186870968509259
2014-09-02,25.765,25.935,25.68,25.825,23.250587,214256000,-0.6139355035671161
2014-09-03,25.775,25.8,24.645,24.735,22.269238,501684000,-0.6398315918033207
2014-09-04,24.7125,25.0225,24.4475,24.53,22.084677,342872000,-0.6447019545276774
2014-09-05,24.7,24.8475,24.5775,24.7425,22.275997,233828000,-0.6396534149852244
2014-09-08,24.825,24.8275,24.5125,24.59,22.138697,185426800,-0.6432764946683552
2014-09-09,24.77,25.77,24.035,24.4975,22.055416,759385200,-0.645474114492164
2014-09-10,24.5025,25.2775,24.44,25.25,22.732904,403478400,-0.6275963002721555
2014-09-11,25.1025,25.36,24.905,25.3575,22.829689,249412400,-0.6250423268121543
2014-09-12,25.3025,25.5475,25.27,25.415,22.881456,250504400,-0.6236762290158296
2014-09-15,25.7025,25.7625,25.36,25.4075,22.874697,245266000,-0.6238544511484778
2014-09-16,24.95,25.315,24.7225,25.215,22.70139,267632400,-0.6284278222996394
2014-09-17,25.3175,25.45,25.1475,25.395,22.86345,243706000,-0.624151397407121
2014-09-18,25.4825,25.5875,25.39,25.4475,22.910711,149197600,-0.6229041143658951
2014-09-19,25.5725,25.5875,25.125,25.24,22.723902,283609600,-0.6278338844678012
2014-09-22,25.45,25.535,25.145,25.265,22.746407,211153600,-0.6272399466359629
2014-09-23,25.15,25.735,25.135,25.66,23.102024,253608800,-0.617855574823442
2014-09-24,25.54,25.7125,25.3,25.4375,22.901714,240687200,-0.6231416985615408
2014-09-25,25.1275,25.1775,24.43,24.4675,22.028406,400368000,-0.6461868217645491
2014-09-26,24.6325,25.1875,24.6,25.1875,22.676638,249482000,-0.6290811675090271
2014-09-29,24.6625,25.11,24.6575,25.0275,22.532587,199065200,-0.6328824240102542
2014-09-30,25.2025,25.385,25.1325,25.1875,22.676638,221056400,-0.6290811675090271
2014-10-01,25.1475,25.1725,24.675,24.795,22.323257,205965200,-0.6384061319439985
2014-10-02,24.8175,25.055,24.51,24.975,22.485321,191031200,-0.6341297070514801
2014-10-03,24.86,25.0525,24.76,24.905,22.422293,173878400,-0.635792751106448
2014-10-06,24.9875,25.1625,24.855,24.905,22.422293,148204800,-0.635792751106448
2014-10-07,24.8575,25.03,24.6825,24.6875,22.226477,168376800,-0.6409601054039997
2014-10-08,24.69,25.2775,24.5775,25.2,22.687885,229618800,-0.628784175935832
2014-10-09,25.385,25.595,25.1525,25.255,22.737402,309506000,-0.6274775308316086
2014-10-10,25.1725,25.5075,25.075,25.1825,22.672129,265326400,-0.629199936949574
2014-10-13,25.3325,25.445,24.9525,24.9525,22.465061,214333600,-0.6346642828203208
2014-10-14,25.0975,25.13,24.6425,24.6875,22.226477,254754400,-0.6409601054039997
2014-10-15,24.4925,24.7875,23.795,24.385,21.954132,403734400,-0.648146857392712
2014-10-16,23.8875,24.43,23.8525,24.065,21.666033,288618000,-0.6557493703951662
2014-10-17,24.375,24.75,24.2025,24.4175,21.983389,272718800,-0.6473747427427775
2014-10-20,24.58,24.99,24.555,24.94,22.453804,310069200,-0.634961229078964
2014-10-21,25.755,25.755,25.3175,25.6175,23.063768,378495600,-0.6188652736690222
2014-10-22,25.71,26.0275,25.65,25.7475,23.180805,273052400,-0.6157767697547322
2014-10-23,26.02,26.2625,25.9075,26.2075,23.594954,284298800,-0.6048481233277904
2014-10-24,26.295,26.3725,26.1325,26.305,23.682732,188215600,-0.6025317340634349
2014-10-27,26.2125,26.37,26.175,26.2775,23.657974,136750800,-0.6031850792728225
2014-10-28,26.35,26.685,26.3375,26.685,24.02485,192243600,-0.5935037612016585
2014-10-29,26.6625,26.8425,26.59,26.835,24.159899,210751600,-0.589940088896077
2014-10-30,26.74,26.8375,26.475,26.745,24.078876,162619200,-0.5920782560277843
2014-10-31,27.0025,27.01,26.8025,27.0,24.308453,178557200,-0.5860200176397511
2014-11-03,27.055,27.575,27.0025,27.35,24.623554,209130400,-0.5777047520503599
2014-11-04,27.34,27.3725,26.93,27.15,24.443493,166297600,-0.5824563453341697
2014-11-05,27.275,27.325,27.0325,27.215,24.502022,149743600,-0.5809120707197487
2014-11-06,27.15,27.1975,26.95,27.175,24.572096,139874000,-0.5818624075023314
2014-11-07,27.1875,27.33,27.1375,27.2525,24.642172,134766000,-0.5800211413147154
2014-11-10,27.255,27.3325,27.1675,27.2075,24.601484,108782000,-0.581090247537845
2014-11-11,27.175,27.4375,27.1,27.425,24.798155,109769200,-0.5759229385548451
2014-11-12,27.345,27.8575,27.3425,27.8125,25.14853,187769600,-0.5667167435604205
2014-11-13,27.95,28.3625,27.9,28.205,25.503437,238091600,-0.557391779125449
2014-11-14,28.2875,28.5475,27.8025,28.545,25.81087,176254400,-0.5493140977317035
2014-11-17,28.5675,29.32,28.325,28.4975,25.76792,186986800,-0.5504426113323825
2014-11-18,28.485,28.9225,28.4725,28.8675,26.102478,176896000,-0.5416521773516998
2014-11-19,28.86,28.935,28.45,28.6675,25.92164,167476800,-0.5464037706355097
2014-11-20,28.7275,29.215,28.7125,29.0775,26.292366,173582000,-0.5366630451867962
2014-11-21,29.3775,29.3925,29.0075,29.1175,26.328531,228717200,-0.5357127084042135
2014-11-24,29.2125,29.6925,29.155,29.6575,26.816814,189803200,-0.52288347904121
2014-11-25,29.7675,29.9375,29.3625,29.4,26.583979,275361600,-0.5290011248067926
2014-11-26,29.485,29.775,29.4575,29.75,26.900452,163073200,-0.5206858592174014
2014-11-28,29.8175,29.85,29.5125,29.7325,26.884632,99257600,-0.5211016202311434
2014-12-01,29.7025,29.8125,27.8175,28.7675,26.012062,335256000,-0.5440279739936048
2014-12-02,28.375,28.9375,28.1875,28.6575,25.912592,237395600,-0.5466413548311554
2014-12-03,28.9375,29.0875,28.7775,28.9825,26.20646,172253600,-0.5389200270736023
2014-12-04,28.9425,29.3,28.8225,28.8725,26.107006,168178000,-0.5415334079111529
2014-12-05,28.9975,29.02,28.66,28.75,25.996237,153275600,-0.5444437350073468
2014-12-08,28.525,28.6625,27.905,28.1,25.408493,230659600,-0.5598863452079008
2014-12-09,27.5475,28.575,27.3375,28.53,25.797306,240832000,-0.549670451367896
2014-12-10,28.6025,28.7125,27.885,27.9875,25.306772,178261200,-0.5625591334230008
2014-12-11,28.065,28.45,27.835,27.905,25.232174,165606800,-0.5645191237366118
2014-12-12,27.615,27.9675,27.395,27.4325,24.804924,224112400,-0.5757447164221969
2014-12-15,27.675,27.9,26.5875,27.0575,24.465847,268872400,-0.5846539198434264
2014-12-16,26.5925,27.54,26.565,26.6875,24.13129,243162800,-0.593444353824109
2014-12-17,26.78,27.46,26.705,27.3525,24.732592,213647200,-0.5776453446728105
2014-12-18,27.9675,28.1625,27.665,28.1625,25.46501,236024800,-0.5584014779710292
2014-12-19,28.065,28.31,27.915,27.945,25.268345,353719200,-0.563568832268581
2014-12-22,28.04,28.3725,27.9925,28.235,25.530567,180670000,-0.556679026538512
2014-12-23,28.3075,28.3325,28.115,28.135,25.440142,104113600,-0.5590548231804169
2014-12-24,28.145,28.1775,28.0025,28.0025,25.320337,57918400,-0.5622027344722563
2014-12-26,28.025,28.63,28.0025,28.4975,25.76792,134884000,-0.5504426113323825
2014-12-29,28.4475,28.6925,28.425,28.4775,25.749844,110395600,-0.550917734409122
2014-12-30,28.41,28.48,28.0275,28.13,25.435617,119526000,-0.5591736379355157
2014-12-31,28.205,28.2825,27.5525,27.595,24.951864,165613600,-0.5718840978579723
2015-01-02,27.8475,27.86,26.8375,27.3325,24.71451,212818400,-0.5781205130641018
2015-01-05,27.0725,27.1625,26.3525,26.5625,24.018263,257142000,-0.5964140882978523
2015-01-06,26.635,26.8575,26.1575,26.565,24.020523,263188400,-0.5963546809203029
2015-01-07,26.8,27.05,26.675,26.9375,24.357338,160423600,-0.5875048848766227
2015-01-08,27.3075,28.0375,27.175,27.9725,25.293213,237458000,-0.5629154870591934
2015-01-09,28.1675,28.3125,27.5525,28.0025,25.320337,214798000,-0.5622027344722563
2015-01-12,28.15,28.1575,27.2,27.3125,24.69642,198603200,-0.5785956814553932
2015-01-13,27.8575,28.2,27.2275,27.555,24.915699,268367600,-0.5728343893260032
2015-01-14,27.26,27.6225,27.125,27.45,24.820753,195826400,-0.575328955408455
2015-01-15,27.5,27.515,26.665,26.705,24.147112,240056000,-0.593028592810367
2015-01-16,26.7575,26.895,26.3,26.4975,23.959486,314053200,-0.5979583629122732
2015-01-20,26.96,27.2425,26.625,27.18,24.576618,199599600,-0.5817435927472326
2015-01-21,27.2375,27.765,27.0675,27.3875,24.764242,194303600,-0.5768138226453265
2015-01-22,27.565,28.1175,27.43,28.1,25.408493,215185600,-0.5598863452079008
2015-01-23,28.075,28.4375,27.8825,28.245,25.539604,185859200,-0.5564414423428663
2015-01-26,28.435,28.59,28.2,28.275,25.566738,222460000,-0.5557287350704812
2015-01-27,28.105,28.12,27.2575,27.285,24.671555,382274800,-0.5792490266647808
2015-01-28,29.4075,29.53,28.8275,28.8275,26.06631,585908400,-0.5426025141342826
2015-01-29,29.08,29.7975,28.89,29.725,26.877851,337745600,-0.5212797970492397
2015-01-30,29.6,30.0,29.2125,29.29,26.484514,334982000,-0.5316144603297913
2015-02-02,29.5125,29.7925,29.02,29.6575,26.816814,250956400,-0.52288347904121
2015-02-03,29.625,29.7725,29.4025,29.6625,26.821333,207662800,-0.5227646642861112
2015-02-04,29.625,30.1275,29.5775,29.89,27.02704,280598800,-0.5173597711074656
2015-02-05,30.005,30.0575,29.8125,29.985,27.219944,168984800,-0.5151027439061076
2015-02-06,30.005,30.0625,29.6125,29.7325,26.990734,174826400,-0.5211016202311434
2015-02-09,29.6375,29.96,29.6075,29.93,27.170021,155559200,-0.5164094343248828
2015-02-10,30.0425,30.5375,30.04,30.505,27.691998,248034000,-0.5027486829343955
2015-02-11,30.6925,31.23,30.625,31.22,28.341064,294247200,-0.48576179811942033
2015-02-12,31.515,31.87,31.3925,31.615,28.69964,297898000,-0.4763774263068995
2015-02-13,31.82,31.82,31.4125,31.77,28.840347,217088800,-0.47269493924621925
2015-02-17,31.8725,32.22,31.73,31.9575,29.010553,252609600,-0.4682403375356045
2015-02-18,31.9075,32.195,31.8625,32.18,29.212536,179566800,-0.4629542137975058
2015-02-19,32.12,32.2575,32.0825,32.1125,29.151266,149449600,-0.4645578957894762
2015-02-20,32.155,32.375,32.0125,32.375,29.389555,195793600,-0.45832143526879476
2015-02-23,32.505,33.25,32.415,33.25,30.18387,283896400,-0.43753329395259255
2015-02-24,33.235,33.4,32.7925,33.0425,29.995506,276912400,-0.4424630640544987
2015-02-25,32.89,32.9,32.0375,32.1975,29.22842,298846800,-0.46253849809831576
2015-02-26,32.1975,32.7175,31.6525,32.605,29.598347,365150000,-0.4528571347125998
2015-02-27,32.5,32.6425,32.06,32.115,29.153534,248059200,-0.46449844309737487
2015-03-02,32.3125,32.57,32.075,32.2725,29.296509,192386800,-0.46075663928824906
2015-03-03,32.24,32.38,32.0225,32.34,29.357788,151265200,-0.4591529572962787
2015-03-04,32.275,32.39,32.08,32.135,29.171682,126665200,-0.46402336533518734
2015-03-05,32.145,32.1875,31.44,31.6025,28.688293,226068400,-0.4766743725655426
2015-03-06,32.1,32.3425,31.565,31.65,28.73141,291368400,-0.47554590427941557
2015-03-09,31.99,32.3925,31.265,31.785,28.85396,354114000,-0.4723385856100267
2015-03-10,31.6025,31.805,30.95,31.1275,28.257086,275426400,-0.48795937262867706
2015-03-11,31.1875,31.1925,30.5275,30.56,27.741926,275756000,-0.5014419925156202
2015-03-12,30.5775,31.225,30.4075,31.1125,28.243479,193450800,-0.4883157715794216
2015-03-13,31.1,31.35,30.645,30.8975,28.048304,207309200,-0.49342371849942396
2015-03-16,30.97,31.2375,30.7175,31.2375,28.35695,143497200,-0.48534603710567836
2015-03-17,31.475,31.83,31.4125,31.76,28.831266,204092400,-0.4729325234418649
2015-03-18,31.75,32.29,31.5925,32.1175,29.1558,261083600,-0.4644390810343774
2015-03-19,32.1875,32.3125,31.85,31.875,28.935661,183238000,-0.47020037316376745
2015-03-20,32.0625,32.1,31.29,31.475,28.572548,274780400,-0.47970351441683523
2015-03-23,31.78,31.9625,31.63,31.8025,28.869852,150838800,-0.4719228245962847
2015-03-24,31.8075,32.01,31.64,31.6725,28.751835,131369200,-0.47501132851057476
2015-03-25,31.635,31.705,30.845,30.845,28.000639,206620800,-0.49467100154064986
2015-03-26,30.69,31.22,30.65,31.06,28.195814,190291600,-0.4895630546206475
2015-03-27,31.1425,31.175,30.7275,30.8125,27.97114,158184800,-0.4954431161905844
2015-03-30,31.0125,31.6,31.0,31.5925,28.679213,188398800,-0.47691195676118836
2015-03-31,31.5225,31.6225,31.09,31.1075,28.238945,168362400,-0.48843454101996847
2015-04-01,31.205,31.28,30.775,31.0625,28.198088,162485600,-0.4895036472430981
2015-04-02,31.2575,31.39,31.0475,31.33,28.440918,128880400,-0.48314841728186975
2015-04-06,31.1175,31.8775,31.0825,31.8375,28.901625,148776000,-0.4710913025688008
2015-04-07,31.91,32.03,31.495,31.5025,28.59751,140049200,-0.4790501692074476
2015-04-08,31.4625,31.6,31.2425,31.4,28.504463,149316800,-0.4814853732269019
2015-04-09,31.4625,31.645,31.165,31.64,28.722334,129936000,-0.47578348847506124
2015-04-10,31.4875,31.8025,31.315,31.775,28.84489,160752000,-0.47257616980567235
2015-04-13,32.0925,32.1425,31.6525,31.7125,28.788149,145460400,-0.47406103704254393
2015-04-14,31.75,31.8225,31.4775,31.575,28.663328,102098400,-0.4773277177749303
2015-04-15,31.6025,31.7825,31.5025,31.695,28.772259,115881600,-0.4744767980562859
2015-04-16,31.57,31.775,31.5275,31.5425,28.633823,113476000,-0.47809987773941676
2015-04-17,31.3875,31.535,31.115,31.1875,28.311565,207828000,-0.48653391276935487
2015-04-20,31.3925,32.03,31.2925,31.9,28.958357,188217200,-0.4696064353319292
2015-04-21,32.025,32.05,31.6675,31.7275,28.801765,129740400,-0.47370463809179947
2015-04-22,31.7475,32.2175,31.58,32.155,29.189842,150618000,-0.463548196943896
2015-04-23,32.075,32.605,32.035,32.4175,29.428137,183083600,-0.45731173642321454
2015-04-24,32.6225,32.6575,32.3075,32.57,29.56657,178103600,-0.45368865674008374
2015-04-27,33.0775,33.2825,32.7875,33.1625,30.104433,387816800,-0.4396121443358543
2015-04-28,33.615,33.635,32.3925,32.64,29.63012,475696000,-0.4520256126851159
2015-04-29,32.54,32.8975,32.075,32.16,29.194382,253544400,-0.4634293821887972
2015-04-30,32.16,32.16,31.145,31.2875,28.402336,332781600,-0.48415811612744997
2015-05-01,31.525,32.5325,31.325,32.2375,29.264729,234050400,-0.46158816131573305
2015-05-04,32.375,32.6425,32.065,32.175,29.208,203953200,-0.4630730285526046
2015-05-05,32.0375,32.1125,31.445,31.45,28.549854,197085600,-0.4802974522486735
2015-05-06,31.64,31.6875,30.84,31.2525,28.370564,288564000,-0.4849896381549339
2015-05-07,31.1925,31.52,31.005,31.315,28.546043,175763600,-0.4835047709180623
2015-05-08,31.67,31.905,31.5275,31.905,29.083876,222201600,-0.4694876205768304
2015-05-11,31.8475,31.89,31.4075,31.58,28.787615,168143200,-0.47720894833438343
2015-05-12,31.4,31.72,31.205,31.4675,28.685057,192640000,-0.4798816912349315
2015-05-13,31.5375,31.7975,31.4675,31.5025,28.716963,138776800,-0.4790501692074476
2015-05-14,31.8525,32.2375,31.79,32.2375,29.386972,180814000,-0.46158816131573305
2015-05-15,32.2675,32.3725,32.0525,32.1925,29.345959,152832000,-0.4626572222243107
2015-05-18,32.095,32.68,32.09,32.5475,29.669563,203531600,-0.4542231871943726
2015-05-19,32.6725,32.72,32.41,32.5175,29.642221,178532800,-0.45493589446675775
2015-05-20,32.5,32.745,32.335,32.515,29.639935,145819600,-0.45499534715885903
2015-05-21,32.5175,32.9075,32.4575,32.8475,29.943031,158921600,-0.4470958425832097
2015-05-22,32.9,33.2425,32.85,33.135,30.205114,182384000,-0.440265489545242
2015-05-26,33.15,33.2275,32.28,32.405,29.539665,282790400,-0.4576087279964096
2015-05-27,32.585,33.065,32.5125,33.01,30.091177,183332800,-0.44323522401898513
2015-05-28,32.965,32.9875,32.775,32.945,30.03192,122933200,-0.4447794533188542
2015-05-29,32.8075,32.8625,32.475,32.57,29.690079,203538000,-0.45368865674008374
2015-06-01,32.57,32.8475,32.5125,32.635,29.749323,128451200,-0.45214442744021466
2015-06-02,32.465,32.665,32.33,32.49,29.61715,134670400,-0.4555892396761454
2015-06-03,32.665,32.735,32.475,32.53,29.653605,123934000,-0.45463899352266646
2015-06-04,32.395,32.645,32.2275,32.34,29.480413,153800400,-0.4591529572962787
2015-06-05,32.375,32.4225,32.09,32.1625,29.318611,142507200,-0.4633700201257997
2015-06-08,32.225,32.3025,31.7075,31.95,29.124899,210699200,-0.4684185143537008
2015-06-09,31.675,32.02,31.405,31.855,29.03829,224301600,-0.4706755415550588
2015-06-10,31.98,32.335,31.9625,32.22,29.371027,156349200,-0.46200387701492307
2015-06-11,32.295,32.545,32.12,32.1475,29.304932,141563600,-0.46372637376199227
2015-06-12,32.0475,32.0825,31.7775,31.7925,28.981323,147544800,-0.4721604087919304
2015-06-15,31.525,31.81,31.4275,31.73,28.924349,175955600,-0.47364527602880196
2015-06-16,31.7575,31.9625,31.5925,31.9,29.079313,125976400,-0.4696064353319292
2015-06-17,31.93,31.97,31.685,31.825,29.010952,131672400,-0.47138824882744396
2015-06-18,31.8075,32.0775,31.805,31.97,29.14313,141628800,-0.46794339127696133
2015-06-19,31.9275,31.955,31.6,31.65,28.851418,218867600,-0.47554590427941557
2015-06-22,31.8725,32.015,31.77,31.9025,29.0816,136157200,-0.4695470279543798
2015-06-23,31.87,31.9025,31.72,31.7575,28.949415,121075600,-0.4729919308194143
2015-06-24,31.8025,32.45,31.78,32.0275,29.195543,221123600,-0.46657729348063665
2015-06-25,32.215,32.3,31.875,31.875,29.056528,127752400,-0.47020037316376745
2015-06-26,31.9175,31.9975,31.6275,31.6875,28.88561,176267200,-0.4746549748743822
2015-06-29,31.365,31.6175,31.12,31.1325,28.379679,196645600,-0.4878406031881302
2015-06-30,31.3925,31.53,31.215,31.3575,28.584785,177482800,-0.4824950720724821
2015-07-01,31.725,31.735,31.4975,31.65,28.851418,120955200,-0.47554590427941557
2015-07-02,31.6075,31.6725,31.4425,31.61,28.81496,108844000,-0.47649619574744634
2015-07-06,31.235,31.5575,31.2125,31.5,28.71469,112241600,-0.479109576584997
2015-07-07,31.4725,31.5375,30.9425,31.4225,28.644043,187787200,-0.48095079745806113
2015-07-08,31.12,31.16,30.635,30.6425,27.933008,243046400,-0.49948195688745717
2015-07-09,30.9625,31.015,29.805,30.0175,27.36327,314380000,-0.514330629256173
2015-07-10,30.485,30.9625,30.3025,30.82,28.094814,245418000,-0.4952649393724881
2015-07-13,31.2575,31.44,31.08,31.415,28.637203,165762000,-0.4811289742761574
2015-07-14,31.51,31.5925,31.26,31.4025,28.62581,127072400,-0.4814259658493525
2015-07-15,31.43,31.7875,31.395,31.705,28.901564,134596800,-0.4742392138606402
2015-07-16,31.935,32.1425,31.8375,32.1275,29.2867,144889600,-0.46420154215328363
2015-07-17,32.27,32.405,32.0775,32.405,29.539665,184658800,-0.4576087279964096
2015-07-20,32.7425,33.2425,32.675,33.0175,30.098013,235600800,-0.44305695657178507
2015-07-21,33.2125,33.23,32.58,32.6875,29.797188,307025600,-0.45089709908443687
2015-07-22,30.4975,31.375,30.4975,31.305,28.536932,461802400,-0.483742355113708
2015-07-23,31.55,31.7725,31.265,31.29,28.523254,203998000,-0.4840987087499006
2015-07-24,31.33,31.435,30.975,31.125,28.372843,168649200,-0.4880187800062265
2015-07-27,30.7725,30.9025,30.53,30.6925,27.97859,177822000,-0.49829408122378066
2015-07-28,30.845,30.9775,30.6375,30.845,28.117601,134472400,-0.49467100154064986
2015-07-29,30.7875,30.875,30.5675,30.7475,28.02872,148046800,-0.49698739080500537
2015-07-30,30.58,30.6425,30.4275,30.5925,27.887434,134513200,-0.5006698325511337
2015-07-31,30.65,30.66,30.2275,30.325,27.643585,171540000,-0.507025062512362
2015-08-03,30.375,30.6425,29.38,29.61,26.991802,279904000,-0.5240119473273371
2015-08-04,29.355,29.425,28.3125,28.66,26.125809,496554400,-0.546581947453606
2015-08-05,28.2375,29.36,28.025,28.85,26.299011,397250400,-0.5420679383654418
2015-08-06,28.9925,29.125,28.53,28.7825,26.356237,211612000,-0.5436716203574122
2015-08-07,28.645,29.0625,28.625,28.88,26.445518,154681600,-0.5413552310930566
2015-08-10,29.1325,29.9975,29.1325,29.93,27.407013,219806400,-0.5164094343248828
2015-08-11,29.4525,29.545,28.3325,28.3725,25.9808,388331200,-0.5534123458061256
2015-08-12,28.1325,28.855,27.4075,28.81,26.381416,404870000,-0.5430182751480246
2015-08-13,29.01,29.1,28.635,28.7875,26.360815,194143200,-0.5435528056023133
2015-08-14,28.58,29.0775,28.5025,28.99,26.546246,171718000,-0.538741850255506
2015-08-17,29.01,29.4125,28.875,29.29,26.820957,163538800,-0.5316144603297913
2015-08-18,29.1075,29.36,29.0025,29.125,26.669868,138242800,-0.5355345315861172
2015-08-19,29.025,29.13,28.67,28.7525,26.328764,193146000,-0.5443843276297973
2015-08-20,28.52,28.5875,27.9075,28.1625,25.788504,274006400,-0.5584014779710292
2015-08-21,27.6075,27.975,26.4125,26.44,24.211199,513102000,-0.599324415394046
2015-08-24,23.7175,27.2,23.0,25.78,23.60684,648825200,-0.6150046097902457
